id_cliente,nombre,email,genero,fecha_nacimiento,ciudad,segmento,fecha_nacimiento_dt,motivo_rechazo
884,Valeria Santos Aguilar,valeria.santos.aguilar2@seguro.sv,Mujer,13-08-1996,San Salvador,Premium,,fecha_nacimiento_invalida
885,Sofía Cruz Martínez,sofia.cruz.martinez3@seguro.sv,,08-15-09,Santa Ana,,,"genero_invalido, fecha_nacimiento_invalida, segmento_nulo"
886,Lucía Reyes Rojas,lucia.reyes.rojas4@example.com,,25-10-2000,San Salvador,Regular,,"genero_invalido, fecha_nacimiento_invalida"
887,Carlos Ramírez Ortiz,carlos.ramirez.ortiz5@example.com,Mujer,1975-04-30,San Miguel,Premium,,fecha_nacimiento_invalida
888,Jorge Pérez Chávez,jorge.perez.chavez6@correo.com,Hombre,09/06/2002,Santa Ana,Regular,,fecha_nacimiento_invalida
889,Jorge Hernández Pérez,jorge.hernandez.perez0@seguro.sv,Hombre,12/10/1973,San Salvador,Regular,,fecha_nacimiento_invalida
890,Ricardo Gómez Martínez,ricardo.gomez.martinez1@example.com,Mujer,12-07-1950,Santa Ana,Premium,,fecha_nacimiento_invalida
891,Juan Hernández Cruz,juan.hernandez.cruz2@gmail.com,Mujer,02-08-1975,San Salvador,Pyme,,fecha_nacimiento_invalida
892,Valeria Chávez Vásquez,valeria.chavez.vasquez3@mail.com,Hombre,15-01-1941,,VIP,,"fecha_nacimiento_invalida, ciudad_nula"
893,Jorge Santos Santos,jorge.santos.santos4@mail.com,Mujer,07/01/1983,La Libertad,Pyme,,fecha_nacimiento_invalida
894,Carlos Santos Pérez,carlos.santos.perez5@gmail.com,Mujer,02-12-1948,San Salvador,,,"fecha_nacimiento_invalida, segmento_nulo"
895,Fernanda Mendoza Aguilar,fernanda.mendoza.aguilar6@gmail.com,Hombre,1945-09-25,Santa Ana,Premium,,fecha_nacimiento_invalida
896,Karla Gómez López,karla.gomez.lopez0@example.com,Hombre,1989-10-07,Santa Ana,Premium,,fecha_nacimiento_invalida
897,Carmen García Ortiz,carmen.garcia.ortiz1@mail.com,Hombre,1963-01-13,Sonsonate,Regular,,fecha_nacimiento_invalida
898,Fernanda Gómez Rojas,fernanda.gomez.rojas2@gmail.com,Mujer,2030/05/02,La Libertad,,2030-05-02,segmento_nulo
899,Ricardo Reyes Mendoza,ricardo.reyes.mendoza3@gmail.com,Hombre,1971-08-04,San Salvador,VIP,,fecha_nacimiento_invalida
900,Sofía Pérez Castillo,sofia.perez.castillo4@gmail.com,Hombre,23/04/1959,Sonsonate,Regular,,fecha_nacimiento_invalida
901,Luis Torres Rojas,luis.torres.rojas5@example.com,,02/09/1946,La Libertad,VIP,,"genero_invalido, fecha_nacimiento_invalida"
902,Valeria Rojas Pérez,valeria.rojas.perez6@example.com,Hombre,29/01/1988,San Miguel,,,"fecha_nacimiento_invalida, segmento_nulo"
903,Karla Gómez Rojas,karla.gomez.rojas0@seguro.sv,,1953-10-08,,VIP,,"genero_invalido, fecha_nacimiento_invalida, ciudad_nula"
904,Valeria Hernández Ortiz,valeria.hernandez.ortiz1@seguro.sv,Hombre,11-13-49,San Salvador,Regular,,fecha_nacimiento_invalida
905,Valeria Pérez Cruz,valeria.perez.cruz2@seguro.sv,Hombre,2030-07-08,Santa Ana,Regular,,fecha_nacimiento_invalida
907,Juan Gómez Reyes,juan.gomez.reyes4@example.com,Hombre,2007/06/15,,Pyme,2007-06-15,ciudad_nula
908,Ricardo Santos Pérez,ricardo.santos.perez5@correo.com,Hombre,23/09/2030,Santa Ana,,,"fecha_nacimiento_invalida, segmento_nulo"
909,Valeria Martínez Vásquez,valeria.martinez.vasquez6@gmail.com,,22-06-2003,Santa Ana,Regular,,"genero_invalido, fecha_nacimiento_invalida"
910,Paula Mendoza Castillo,paula.mendoza.castillo0@gmail.com,Hombre,09-29-64,San Salvador,Pyme,,fecha_nacimiento_invalida
912,Fernanda Aguilar López,fernanda.aguilar.lopez2@correo.com,,14-01-1978,,VIP,,"genero_invalido, fecha_nacimiento_invalida, ciudad_nula"
913,Lucía López Torres,lucia.lopez.torres3@mail.com,,1957/01/22,San Miguel,,1957-01-22,"genero_invalido, segmento_nulo"
914,Karla Martínez Torres,karla.martinez.torres4@gmail.com,Hombre,01/04/1980,San Salvador,Premium,,fecha_nacimiento_invalida
915,Daniela Vásquez Martínez,daniela.vasquez.martinez5@correo.com,Mujer,1977-12-03,San Miguel,,,"fecha_nacimiento_invalida, segmento_nulo"
917,Daniela Martínez Chávez,daniela.martinez.chavez0@mail.com,Mujer,1995-06-03,,Regular,,"fecha_nacimiento_invalida, ciudad_nula"
918,Carlos Vásquez Hernández,carlos.vasquez.hernandez1@correo.com,,06-17-40,San Salvador,Pyme,,"genero_invalido, fecha_nacimiento_invalida"
919,Ricardo Ramírez García,ricardo.ramirez.garcia2@correo.com,,1987-06-20,La Libertad,Premium,,"genero_invalido, fecha_nacimiento_invalida"
920,Valeria Cruz Aguilar,valeria.cruz.aguilar3@example.com,,21/06/1975,Sonsonate,VIP,,"genero_invalido, fecha_nacimiento_invalida"
921,Paula Chávez Gómez,paula.chavez.gomez4@seguro.sv,Mujer,07-19-52,Santa Ana,Premium,,fecha_nacimiento_invalida
922,Carlos Martínez Pérez,carlos.martinez.perez5@example.com,Mujer,25/05/1975,Santa Ana,Regular,,fecha_nacimiento_invalida
923,José Rojas Aguilar,jose.rojas.aguilar6@correo.com,Mujer,09-05-1989,,Premium,,"fecha_nacimiento_invalida, ciudad_nula"
924,José Hernández López,jose.hernandez.lopez0@gmail.com,Mujer,25/04/1951,San Salvador,Pyme,,fecha_nacimiento_invalida
925,Karla López Rojas,karla.lopez.rojas1@seguro.sv,Hombre,29-01-1983,Santa Ana,Premium,,fecha_nacimiento_invalida
926,Daniela Gómez Cruz,daniela.gomez.cruz2@example.com,Hombre,22-03-1965,Santa Ana,VIP,,fecha_nacimiento_invalida
927,Daniela Torres Gómez,daniela.torres.gomez3@gmail.com,Hombre,04/12/1956,Santa Ana,Premium,,fecha_nacimiento_invalida
929,Lucía Rojas Mendoza,lucia.rojas.mendoza5@correo.com,Hombre,06-29-67,La Libertad,VIP,,fecha_nacimiento_invalida
930,Daniela Rojas Martínez,daniela.rojas.martinez6@example.com,Mujer,04-19-67,La Libertad,Regular,,fecha_nacimiento_invalida
931,Juan Gómez Martínez,juan.gomez.martinez0@example.com,Hombre,01-18-40,La Libertad,,,"fecha_nacimiento_invalida, segmento_nulo"
932,José Rojas Gómez,jose.rojas.gomez1@example.com,Mujer,08-19-62,San Salvador,VIP,,fecha_nacimiento_invalida
934,Valeria Ramírez Santos,valeria.ramirez.santos3@mail.com,Mujer,1974/06/15,San Salvador,,1974-06-15,segmento_nulo
935,Sofía Ramírez Chávez,sofia.ramirez.chavez4@gmail.com,Mujer,11-06-48,San Miguel,Premium,,fecha_nacimiento_invalida
937,José Rojas García,jose.rojas.garcia6@gmail.com,Mujer,26/04/1983,Sonsonate,Premium,,fecha_nacimiento_invalida
938,Carlos Martínez Santos,carlos.martinez.santos0@correo.com,,15-06-1945,,VIP,,"genero_invalido, fecha_nacimiento_invalida, ciudad_nula"
939,Carmen Chávez Mendoza,carmen.chavez.mendoza1@seguro.sv,,1974/06/18,San Miguel,Premium,1974-06-18,genero_invalido
940,Ana Gómez Santos,ana.gomez.santos2@mail.com,Hombre,17-07-1959,,Regular,,"fecha_nacimiento_invalida, ciudad_nula"
941,Carlos Cruz Castillo,carlos.cruz.castillo3@mail.com,Mujer,17/07/2003,San Salvador,Premium,,fecha_nacimiento_invalida
942,Carlos Martínez Pérez,carlos.martinez.perez4@example.com,Mujer,01/12/1964,Santa Ana,VIP,,fecha_nacimiento_invalida
943,Ana Vásquez Torres,ana.vasquez.torres5@gmail.com,Mujer,11/02/1973,La Libertad,Regular,,fecha_nacimiento_invalida
944,Marta Martínez López,marta.martinez.lopez6@example.com,Mujer,11-22-71,San Salvador,,,"fecha_nacimiento_invalida, segmento_nulo"
945,José Morales Flores,jose.morales.flores0@gmail.com,Hombre,07-03-1996,Santa Ana,Regular,,fecha_nacimiento_invalida
946,Sofía Santos Morales,sofia.santos.morales1@seguro.sv,Mujer,18/12/1953,La Libertad,Pyme,,fecha_nacimiento_invalida
947,Carmen Chávez Gómez,carmen.chavez.gomez2@seguro.sv,Mujer,10-19-55,San Salvador,Premium,,fecha_nacimiento_invalida
948,Carmen Morales Torres,carmen.morales.torres3@mail.com,,07/11/1956,La Libertad,VIP,,"genero_invalido, fecha_nacimiento_invalida"
949,Daniela Pérez López,daniela.perez.lopez4@seguro.sv,Mujer,1994-02-14,San Salvador,Premium,,fecha_nacimiento_invalida
950,Diego García Flores,diego.garcia.flores5@gmail.com,Mujer,1952-10-17,San Salvador,Regular,,fecha_nacimiento_invalida
951,María Ramírez Pérez,maria.ramirez.perez6@seguro.sv,Mujer,02-06-83,San Miguel,Premium,,fecha_nacimiento_invalida
952,Diego Martínez Ortiz,diego.martinez.ortiz0@gmail.com,Hombre,2002-01-31,San Salvador,,,"fecha_nacimiento_invalida, segmento_nulo"
953,Carlos Hernández Mendoza,carlos.hernandez.mendoza1@correo.com,Mujer,04/04/1977,La Libertad,Premium,,fecha_nacimiento_invalida
954,Pedro Castillo Cruz,pedro.castillo.cruz2@mail.com,,26/05/2001,San Salvador,VIP,,"genero_invalido, fecha_nacimiento_invalida"
955,Carlos Vásquez García,carlos.vasquez.garcia3@example.com,Hombre,1995-03-28,,Premium,,"fecha_nacimiento_invalida, ciudad_nula"
956,Andrés Mendoza Reyes,andres.mendoza.reyes4@seguro.sv,Mujer,10-17-93,Sonsonate,Regular,,fecha_nacimiento_invalida
957,José Flores Aguilar,jose.flores.aguilar5@example.com,Hombre,1999-05-14,Santa Ana,Regular,,fecha_nacimiento_invalida
958,Luis Morales Chávez,luis.morales.chavez6@seguro.sv,Hombre,2004-09-17,,Regular,,"fecha_nacimiento_invalida, ciudad_nula"
959,Luis García Reyes,luis.garcia.reyes0@seguro.sv,Mujer,06-11-51,La Libertad,Pyme,,fecha_nacimiento_invalida
960,Andrés Torres Reyes,andres.torres.reyes1@correo.com,,26-05-1952,,,,"genero_invalido, fecha_nacimiento_invalida, ciudad_nula, segmento_nulo"
961,Fernanda Aguilar Ortiz,fernanda.aguilar.ortiz2@seguro.sv,Hombre,1988/02/08,La Libertad,,1988-02-08,segmento_nulo
962,Diego García Cruz,diego.garcia.cruz3@gmail.com,,12/01/2030,San Salvador,Regular,,"genero_invalido, fecha_nacimiento_invalida"
963,Pedro Pérez Castillo,pedro.perez.castillo4@gmail.com,,21/04/1981,Santa Ana,VIP,,"genero_invalido, fecha_nacimiento_invalida"
964,Luis Hernández Pérez,luis.hernandez.perez5@seguro.sv,Mujer,1973-11-11,San Salvador,VIP,,fecha_nacimiento_invalida
965,Ricardo Torres Gómez,ricardo.torres.gomez6@correo.com,Hombre,16/09/1942,San Salvador,,,"fecha_nacimiento_invalida, segmento_nulo"
966,Andrés Pérez Gómez,andres.perez.gomez0@gmail.com,Mujer,22-02-1982,La Libertad,Pyme,,fecha_nacimiento_invalida
967,Ana Castillo Hernández,ana.castillo.hernandez1@mail.com,Mujer,26/12/1953,,VIP,,"fecha_nacimiento_invalida, ciudad_nula"
969,Carmen Flores García,carmen.flores.garcia3@correo.com,Hombre,14-10-1986,,Premium,,"fecha_nacimiento_invalida, ciudad_nula"
970,Lucía Gómez Ortiz,lucia.gomez.ortiz4@seguro.sv,,04-14-94,La Libertad,Premium,,"genero_invalido, fecha_nacimiento_invalida"
971,Juan Vásquez Rojas,juan.vasquez.rojas5@mail.com,Hombre,06-20-57,Sonsonate,VIP,,fecha_nacimiento_invalida
972,Diego Castillo Gómez,diego.castillo.gomez6@correo.com,Mujer,1988-08-02,San Miguel,,,"fecha_nacimiento_invalida, segmento_nulo"
973,Sofía Martínez Cruz,sofia.martinez.cruz0@gmail.com,Mujer,1964-02-24,,VIP,,"fecha_nacimiento_invalida, ciudad_nula"
974,Juan Reyes García,juan.reyes.garcia1@example.com,,2030/06/25,Santa Ana,Pyme,2030-06-25,genero_invalido
975,Pedro Pérez Hernández,pedro.perez.hernandez2@gmail.com,Hombre,1969/09/21,Santa Ana,,1969-09-21,segmento_nulo
976,Lucía Aguilar Santos,lucia.aguilar.santos3@correo.com,Hombre,10-05-1943,San Salvador,Premium,,fecha_nacimiento_invalida
978,Marta Castillo Vásquez,marta.castillo.vasquez5@seguro.sv,Mujer,07-12-1995,Santa Ana,,,"fecha_nacimiento_invalida, segmento_nulo"
979,Karla García Pérez,karla.garcia.perez6@seguro.sv,Hombre,1990-11-10,Santa Ana,,,"fecha_nacimiento_invalida, segmento_nulo"
980,María Aguilar Hernández,maria.aguilar.hernandez0@example.com,Mujer,1980-10-20,San Miguel,Regular,,fecha_nacimiento_invalida
981,Pedro García García,pedro.garcia.garcia1@seguro.sv,Mujer,28-01-1956,San Miguel,Premium,,fecha_nacimiento_invalida
982,José Santos Aguilar,jose.santos.aguilar2@example.com,,21-07-1943,,Pyme,,"genero_invalido, fecha_nacimiento_invalida, ciudad_nula"
983,Pedro Mendoza Torres,pedro.mendoza.torres3@seguro.sv,Hombre,20-02-1968,San Miguel,,,"fecha_nacimiento_invalida, segmento_nulo"
984,Juan Cruz Ortiz,juan.cruz.ortiz4@mail.com,Mujer,17-09-1940,Santa Ana,Pyme,,fecha_nacimiento_invalida
985,María Cruz Morales,maria.cruz.morales5@example.com,,21-06-1981,,VIP,,"genero_invalido, fecha_nacimiento_invalida, ciudad_nula"
986,María Gómez Hernández,maria.gomez.hernandez6@correo.com,,08-12-75,San Salvador,Regular,,"genero_invalido, fecha_nacimiento_invalida"
987,Karla Aguilar Ramírez,karla.aguilar.ramirez0@mail.com,Mujer,02-01-2003,San Salvador,Premium,,fecha_nacimiento_invalida
988,Ricardo Pérez Ramírez,ricardo.perez.ramirez1@gmail.com,,1968-09-21,San Miguel,Pyme,,"genero_invalido, fecha_nacimiento_invalida"
989,Sofía Martínez Ramírez,sofia.martinez.ramirez2@seguro.sv,Mujer,01-21-42,Santa Ana,Premium,,fecha_nacimiento_invalida
990,María Flores Morales,maria.flores.morales3@seguro.sv,,1947/05/01,Santa Ana,Premium,1947-05-01,genero_invalido
991,Juan García Rojas,juan.garcia.rojas4@example.com,Mujer,07/09/1970,San Miguel,Pyme,,fecha_nacimiento_invalida
992,Ricardo Ortiz Gómez,ricardo.ortiz.gomez5@gmail.com,,2002-07-03,,Premium,,"genero_invalido, fecha_nacimiento_invalida, ciudad_nula"
993,María Santos Torres,maria.santos.torres6@example.com,Mujer,21/12/1952,La Libertad,Pyme,,fecha_nacimiento_invalida
994,Marta Hernández Rojas,marta.hernandez.rojas0@mail.com,,30/07/1963,La Libertad,VIP,,"genero_invalido, fecha_nacimiento_invalida"
995,Juan Ramírez Ramírez,juan.ramirez.ramirez1@correo.com,Mujer,11-09-1977,Santa Ana,Premium,,fecha_nacimiento_invalida
996,Sofía Santos López,sofia.santos.lopez2@mail.com,Mujer,03-20-73,,Pyme,,"fecha_nacimiento_invalida, ciudad_nula"
997,Paula Rojas Rojas,paula.rojas.rojas3@gmail.com,,1971/07/22,San Miguel,Premium,1971-07-22,genero_invalido
998,Paula Rojas Vásquez,paula.rojas.vasquez4@correo.com,Hombre,14-11-1955,La Libertad,Pyme,,fecha_nacimiento_invalida
999,Carlos Torres Hernández,carlos.torres.hernandez5@mail.com,Hombre,1947-11-11,,VIP,,"fecha_nacimiento_invalida, ciudad_nula"
1000,Ricardo Torres Ortiz,ricardo.torres.ortiz6@gmail.com,Mujer,1948-12-11,San Miguel,Premium,,fecha_nacimiento_invalida
1001,Diego Chávez Ortiz,diego.chavez.ortiz0@seguro.sv,Hombre,03-10-74,La Libertad,Pyme,,fecha_nacimiento_invalida
1002,Ana Vásquez Cruz,ana.vasquez.cruz1@example.com,Mujer,14-07-1985,Santa Ana,Pyme,,fecha_nacimiento_invalida
1003,Juan López López,juan.lopez.lopez2@gmail.com,Mujer,10-04-53,San Miguel,,,"fecha_nacimiento_invalida, segmento_nulo"
1005,Carmen Morales Reyes,carmen.morales.reyes4@correo.com,Hombre,29/05/1986,,,,"fecha_nacimiento_invalida, ciudad_nula, segmento_nulo"
1006,Lucía Flores Ortiz,lucia.flores.ortiz5@correo.com,Hombre,1954-04-08,San Salvador,VIP,,fecha_nacimiento_invalida
1007,Jorge Pérez López,jorge.perez.lopez6@mail.com,Mujer,14-06-1995,San Salvador,Pyme,,fecha_nacimiento_invalida
1009,Juan Flores García,juan.flores.garcia1@gmail.com,Hombre,1952-11-24,La Libertad,VIP,,fecha_nacimiento_invalida
1010,José Pérez Castillo,jose.perez.castillo2@mail.com,Hombre,04-07-1963,San Miguel,Pyme,,fecha_nacimiento_invalida
1011,José Aguilar López,jose.aguilar.lopez3@mail.com,Hombre,12-02-1977,La Libertad,Pyme,,fecha_nacimiento_invalida
1013,Pedro Aguilar Torres,pedro.aguilar.torres5@correo.com,Hombre,10-29-93,San Salvador,,,"fecha_nacimiento_invalida, segmento_nulo"
1014,Ana Ortiz López,ana.ortiz.lopez6@correo.com,Hombre,06-21-86,San Salvador,VIP,,fecha_nacimiento_invalida
1015,Marta Pérez Cruz,marta.perez.cruz0@correo.com,Mujer,06-27-47,La Libertad,VIP,,fecha_nacimiento_invalida
1016,Pedro Ortiz Castillo,pedro.ortiz.castillo1@seguro.sv,,1981/11/25,La Libertad,Regular,1981-11-25,genero_invalido
1017,Carmen Ramírez Flores,carmen.ramirez.flores2@gmail.com,Mujer,30/03/1975,Santa Ana,Pyme,,fecha_nacimiento_invalida
1018,Paula Rojas Torres,paula.rojas.torres3@example.com,Mujer,2007-01-09,,Pyme,,"fecha_nacimiento_invalida, ciudad_nula"
1019,Sofía Santos Vásquez,sofia.santos.vasquez4@mail.com,,19/07/1973,San Salvador,Regular,,"genero_invalido, fecha_nacimiento_invalida"
1020,Jorge Rojas Castillo,jorge.rojas.castillo5@gmail.com,Mujer,06-03-1994,San Salvador,Premium,,fecha_nacimiento_invalida
1021,Marta Rojas Gómez,marta.rojas.gomez6@correo.com,Hombre,02-04-72,San Miguel,Regular,,fecha_nacimiento_invalida
1022,José López Reyes,jose.lopez.reyes0@example.com,Hombre,30-09-2001,Sonsonate,Premium,,fecha_nacimiento_invalida
1023,Fernanda García Morales,fernanda.garcia.morales1@gmail.com,Hombre,1965-06-11,Sonsonate,,,"fecha_nacimiento_invalida, segmento_nulo"
1024,María Santos Rojas,maria.santos.rojas2@example.com,Mujer,13/03/2001,Santa Ana,Pyme,,fecha_nacimiento_invalida
1026,Diego Santos López,diego.santos.lopez4@gmail.com,Mujer,28-07-1965,San Miguel,Pyme,,fecha_nacimiento_invalida
1027,Juan Ortiz Mendoza,juan.ortiz.mendoza5@mail.com,Hombre,05-07-1943,San Salvador,Regular,,fecha_nacimiento_invalida
1028,Valeria Reyes Vásquez,valeria.reyes.vasquez6@example.com,,1975/12/01,San Salvador,Regular,1975-12-01,genero_invalido
1029,Paula Aguilar Hernández,paula.aguilar.hernandez0@mail.com,Mujer,18/07/1973,San Salvador,Premium,,fecha_nacimiento_invalida
1031,Juan Hernández Martínez,juan.hernandez.martinez2@example.com,Mujer,19-04-1967,San Miguel,Premium,,fecha_nacimiento_invalida
1032,Jorge Chávez Hernández,jorge.chavez.hernandez3@correo.com,Mujer,01-05-1951,La Libertad,,,"fecha_nacimiento_invalida, segmento_nulo"
1033,Daniela Cruz Santos,daniela.cruz.santos4@example.com,Mujer,16-11-1982,Santa Ana,Regular,,fecha_nacimiento_invalida
1034,Carlos García Vásquez,carlos.garcia.vasquez5@correo.com,Hombre,08/02/1990,San Salvador,Pyme,,fecha_nacimiento_invalida
1035,Juan Ramírez López,juan.ramirez.lopez6@seguro.sv,Hombre,25-02-2000,San Salvador,Premium,,fecha_nacimiento_invalida
1036,Jorge Mendoza Mendoza,jorge.mendoza.mendoza0@example.com,,11/02/1968,,Premium,,"genero_invalido, fecha_nacimiento_invalida, ciudad_nula"
1037,Diego Vásquez Morales,diego.vasquez.morales1@gmail.com,Hombre,03-08-1980,Santa Ana,Regular,,fecha_nacimiento_invalida
1038,Andrés Gómez Castillo,andres.gomez.castillo2@correo.com,,1991-10-15,San Salvador,VIP,,"genero_invalido, fecha_nacimiento_invalida"
1039,Paula Gómez Flores,paula.gomez.flores3@gmail.com,,07-25-42,San Miguel,,,"genero_invalido, fecha_nacimiento_invalida, segmento_nulo"
1040,María Vásquez Rojas,maria.vasquez.rojas4@gmail.com,,1959/01/09,San Miguel,Pyme,1959-01-09,genero_invalido
1041,Valeria Vásquez Hernández,valeria.vasquez.hernandez5@seguro.sv,Hombre,05-29-44,Santa Ana,Premium,,fecha_nacimiento_invalida
1042,Karla Flores Mendoza,karla.flores.mendoza6@seguro.sv,Hombre,1994-06-30,Santa Ana,Premium,,fecha_nacimiento_invalida
1043,José Martínez Martínez,jose.martinez.martinez0@mail.com,Hombre,1991-08-10,San Miguel,,,"fecha_nacimiento_invalida, segmento_nulo"
1044,Lucía Morales Morales,lucia.morales.morales1@example.com,,01/02/1949,Santa Ana,Regular,,"genero_invalido, fecha_nacimiento_invalida"
1045,Carlos Torres Castillo,carlos.torres.castillo2@gmail.com,,03-17-30,Santa Ana,Regular,,"genero_invalido, fecha_nacimiento_invalida"
1046,María Gómez Gómez,maria.gomez.gomez3@correo.com,Mujer,19-10-1969,La Libertad,VIP,,fecha_nacimiento_invalida
1047,Carmen Flores García,carmen.flores.garcia4@mail.com,Mujer,04-26-55,La Libertad,VIP,,fecha_nacimiento_invalida
1048,Ricardo Cruz Aguilar,ricardo.cruz.aguilar5@mail.com,Mujer,10-24-49,Santa Ana,,,"fecha_nacimiento_invalida, segmento_nulo"
1049,Carmen Pérez Hernández,carmen.perez.hernandez6@example.com,,20-12-1948,San Miguel,Regular,,"genero_invalido, fecha_nacimiento_invalida"
1050,Ricardo Flores Vásquez,ricardo.flores.vasquez0@example.com,Mujer,02-26-81,,Pyme,,"fecha_nacimiento_invalida, ciudad_nula"
1051,José Flores Mendoza,jose.flores.mendoza1@correo.com,,01/05/2005,Santa Ana,Pyme,,"genero_invalido, fecha_nacimiento_invalida"
1052,Ana Cruz Santos,ana.cruz.santos2@seguro.sv,Mujer,24/06/2006,San Salvador,Pyme,,fecha_nacimiento_invalida
1053,José Flores Ortiz,jose.flores.ortiz3@gmail.com,Mujer,04-21-80,San Miguel,Pyme,,fecha_nacimiento_invalida
1054,Jorge Rojas Flores,jorge.rojas.flores4@gmail.com,Hombre,10-01-67,,Pyme,,"fecha_nacimiento_invalida, ciudad_nula"
1055,Paula Santos Vásquez,paula.santos.vasquez5@mail.com,,15/11/1965,La Libertad,,,"genero_invalido, fecha_nacimiento_invalida, segmento_nulo"
1056,Carlos Torres Ortiz,carlos.torres.ortiz6@seguro.sv,Mujer,1999-08-07,San Miguel,Pyme,,fecha_nacimiento_invalida
1057,Juan Ramírez Castillo,juan.ramirez.castillo0@seguro.sv,Mujer,1993-03-16,La Libertad,VIP,,fecha_nacimiento_invalida
1059,Luis Ramírez Rojas,luis.ramirez.rojas2@example.com,Hombre,1992-07-02,La Libertad,Premium,,fecha_nacimiento_invalida
1060,Lucía Rojas Morales,lucia.rojas.morales3@example.com,Mujer,10-20-48,Santa Ana,Pyme,,fecha_nacimiento_invalida
1061,Marta Santos Pérez,marta.santos.perez4@example.com,Mujer,21-04-2001,,Regular,,"fecha_nacimiento_invalida, ciudad_nula"
1062,Carlos García Castillo,carlos.garcia.castillo5@seguro.sv,Hombre,02/11/1990,La Libertad,VIP,,fecha_nacimiento_invalida
1063,Luis Mendoza Chávez,luis.mendoza.chavez6@example.com,,04-10-02,La Libertad,Pyme,,"genero_invalido, fecha_nacimiento_invalida"
1064,Andrés Chávez López,andres.chavez.lopez0@seguro.sv,Hombre,21/02/1990,Sonsonate,Premium,,fecha_nacimiento_invalida
1065,Jorge Mendoza Vásquez,jorge.mendoza.vasquez1@gmail.com,Mujer,1951-06-02,La Libertad,Pyme,,fecha_nacimiento_invalida
1066,Ana Chávez Mendoza,ana.chavez.mendoza2@mail.com,Mujer,04-15-81,San Salvador,,,"fecha_nacimiento_invalida, segmento_nulo"
